t,ib,vb1,Ts1,Tc1,soc1,voc1,vb2,Ts2,Tc2,soc2,voc2,vb3,Ts3,Tc3,soc3,voc3,vb4,Ts4,Tc4,soc4,voc4,vb5,Ts5,Tc5,soc5,voc5,vb6,Ts6,Tc6,soc6,voc6,vb7,Ts7,Tc7,soc7,voc7
157,0,3.857775,35.97741,36.4881,0.8017596,4.00765,3.696884,36.14414,36.73966,0.6217596,3.85933,3.867965,36.33092,37.02728,0.8917596,4.08181,3.83268,36.04135,36.58721,0.8017596,4.00765,3.797118,35.97185,36.47752,0.7117596,3.93349,3.959565,36.25669,36.90912,0.9367596,4.11889,3.931935,36.14308,36.73732,0.8917596,4.08181
157.1,0,3.857793,35.97858,36.48768,0.8017596,4.00765,3.696907,36.14547,36.73917,0.6217596,3.85933,3.868024,36.33254,37.02671,0.8917596,4.08181,3.832713,36.04263,36.58677,0.8017596,4.00765,3.797136,35.97298,36.47711,0.7117596,3.93349,3.959592,36.25813,36.90859,0.9367596,4.11889,3.931953,36.1444,36.73684,0.8917596,4.08181
157.2,0,3.85781,35.97972,36.48727,0.8017596,4.00765,3.69693,36.14676,36.73869,0.6217596,3.85933,3.868082,36.3341,37.02615,0.8917596,4.08181,3.832746,36.04387,36.58633,0.8017596,4.00765,3.797153,35.97407,36.4767,0.7117596,3.93349,3.959619,36.25951,36.90806,0.9367596,4.11889,3.93197,36.14568,36.73635,0.8917596,4.08181
157.3,0,3.857828,35.98082,36.48685,0.8017596,4.00765,3.696952,36.14801,36.73821,0.6217596,3.85933,3.868141,36.33561,37.02558,0.8917596,4.08181,3.832779,36.04507,36.58588,0.8017596,4.00765,3.797171,35.97513,36.47629,0.7117596,3.93349,3.959647,36.26086,36.90753,0.9367596,4.11889,3.931988,36.14691,36.73587,0.8917596,4.08181
157.4,0,3.857845,35.98188,36.48644,0.8017596,4.00765,3.696975,36.14922,36.73772,0.6217596,3.85933,3.8682,36.33708,37.02502,0.8917596,4.08181,3.832813,36.04623,36.58544,0.8017596,4.00765,3.797188,35.97615,36.47588,0.7117596,3.93349,3.959674,36.26216,36.907,0.9367596,4.11889,3.932005,36.14811,36.73539,0.8917596,4.08181
157.5,0,3.857862,35.98291,36.48603,0.8017596,4.00765,3.696998,36.15039,36.73724,0.6217596,3.85933,3.868259,36.33849,37.02446,0.8917596,4.08181,3.832846,36.04736,36.585,0.8017596,4.00765,3.797206,35.97715,36.47547,0.7117596,3.93349,3.959701,36.26342,36.90647,0.9367596,4.11889,3.932022,36.14927,36.73491,0.8917596,4.08181
157.6,0,3.85788,35.98391,36.48562,0.8017596,4.00765,3.69702,36.15152,36.73677,0.6217596,3.85933,3.868317,36.33987,37.0239,0.8917596,4.08181,3.832879,36.04845,36.58456,0.8017596,4.00765,3.797223,35.9781,36.47507,0.7117596,3.93349,3.959728,36.26463,36.90595,0.9367596,4.11889,3.93204,36.15039,36.73444,0.8917596,4.08181
157.7,0,3.857897,35.98487,36.48521,0.8017596,4.00765,3.697043,36.15261,36.73629,0.6217596,3.85933,3.868376,36.34119,37.02334,0.8917596,4.08181,3.832912,36.0495,36.58413,0.8017596,4.00765,3.797241,35.97903,36.47466,0.7117596,3.93349,3.959755,36.26581,36.90543,0.9367596,4.11889,3.932057,36.15147,36.73396,0.8917596,4.08181
157.8,0,3.857915,35.9858,36.4848,0.8017596,4.00765,3.697066,36.15367,36.73581,0.6217596,3.85933,3.868435,36.34247,37.02278,0.8917596,4.08181,3.832945,36.05052,36.58369,0.8017596,4.00765,3.797258,35.97993,36.47426,0.7117596,3.93349,3.959783,36.26695,36.9049,0.9367596,4.11889,3.932075,36.15251,36.73348,0.8917596,4.08181
157.9,0,3.857932,35.9867,36.4844,0.8017596,4.00765,3.697089,36.15469,36.73534,0.6217596,3.85933,3.868493,36.34371,37.02223,0.8917596,4.08181,3.832979,36.0515,36.58326,0.8017596,4.00765,3.797276,35.98079,36.47385,0.7117596,3.93349,3.95981,36.26805,36.90438,0.9367596,4.11889,3.932092,36.15352,36.73301,0.8917596,4.08181
158,0,3.85795,35.98758,36.48399,0.8017596,4.00765,3.697111,36.15568,36.73486,0.6217596,3.85933,3.868552,36.34491,37.02167,0.8917596,4.08181,3.833012,36.05245,36.58282,0.8017596,4.00765,3.797293,35.98163,36.47345,0.7117596,3.93349,3.959837,36.26911,36.90387,0.9367596,4.11889,3.93211,36.1545,36.73254,0.8917596,4.08181
158.1,0,3.857967,35.98842,36.48359,0.8017596,4.00765,3.697134,36.15663,36.73439,0.6217596,3.85933,3.86861,36.34607,37.02112,0.8917596,4.08181,3.833045,36.05337,36.58239,0.8017596,4.00765,3.797311,35.98244,36.47305,0.7117596,3.93349,3.959864,36.27013,36.90335,0.9367596,4.11889,3.932127,36.15544,36.73207,0.8917596,4.08181
158.2,0,3.857985,35.98923,36.48318,0.8017596,4.00765,3.697157,36.15755,36.73392,0.6217596,3.85933,3.868669,36.34719,37.02057,0.8917596,4.08181,3.833078,36.05426,36.58196,0.8017596,4.00765,3.797328,35.98322,36.47265,0.7117596,3.93349,3.959891,36.27112,36.90283,0.9367596,4.11889,3.932145,36.15636,36.7316,0.8917596,4.08181
158.3,0,3.858002,35.99001,36.48278,0.8017596,4.00765,3.697179,36.15844,36.73345,0.6217596,3.85933,3.868727,36.34827,37.02002,0.8917596,4.08181,3.833111,36.05512,36.58153,0.8017596,4.00765,3.797346,35.98397,36.47225,0.7117596,3.93349,3.959919,36.27208,36.90232,0.9367596,4.11889,3.932162,36.15724,36.73113,0.8917596,4.08181
158.4,0,3.858019,35.99077,36.48238,0.8017596,4.00765,3.697202,36.1593,36.73298,0.6217596,3.85933,3.868786,36.34932,37.01948,0.8917596,4.08181,3.833144,36.05595,36.5811,0.8017596,4.00765,3.797363,35.9847,36.47185,0.7117596,3.93349,3.959946,36.273,36.9018,0.9367596,4.11889,3.932179,36.15808,36.73066,0.8917596,4.08181
